log_id,source_node,target_node,edge_type,label
260,arn:aws:iam::123837392027:user/bert-jan,aws_service,DescribeAccountAttributes,0
261,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role/i-0dbc91f429e48eeed,i-0dbc91f429e48eeed,ListInstanceAssociations,0
262,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role/i-0dbc91f429e48eeed,AWS-GatherSoftwareInventory,GetDocument,0
263,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role/i-0dbc91f429e48eeed,i-0dbc91f429e48eeed,UpdateInstanceAssociationStatus,0
264,arn:aws:sts::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role/i-0dbc91f429e48eeed,i-0dbc91f429e48eeed,UpdateInstanceAssociationStatus,0
265,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
266,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-4,CreateSecret,0
267,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-14,CreateSecret,0
268,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-4-xehWok,DescribeSecret,0
269,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-11-mekIRl,DescribeSecret,0
270,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-8,CreateSecret,0
271,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-2,CreateSecret,0
272,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-0,CreateSecret,0
273,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-16-ZgthLn,DescribeSecret,0
274,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-10,CreateSecret,0
275,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-17-QaRzei,DescribeSecret,0
276,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-18-L0CnJd,DescribeSecret,0
277,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-8-2aONLk,DescribeSecret,0
278,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-14-ZgthLn,DescribeSecret,0
279,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-11,CreateSecret,0
280,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-2-agquim,DescribeSecret,0
281,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-16,CreateSecret,0
282,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-10-agquim,DescribeSecret,0
283,arn:aws:iam::123837392027:user/bert-jan,aws_service,GetUser,0
284,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-18,CreateSecret,0
285,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-0-xehWok,DescribeSecret,0
286,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-17,CreateSecret,0
287,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-7,CreateSecret,0
288,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-1,CreateSecret,0
289,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-12,CreateSecret,0
290,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-3-i1OGGG,DescribeSecret,0
291,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-13,CreateSecret,0
292,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-9,CreateSecret,0
293,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-16-ZgthLn,GetResourcePolicy,0
294,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-4-xehWok,GetResourcePolicy,0
295,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-5-iugd0p,DescribeSecret,0
296,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-8-2aONLk,GetResourcePolicy,0
297,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-17-QaRzei,GetResourcePolicy,0
298,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-10-agquim,GetResourcePolicy,0
299,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-2-agquim,GetResourcePolicy,0
300,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-18-L0CnJd,GetResourcePolicy,0
301,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-14-ZgthLn,GetResourcePolicy,0
302,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-15,CreateSecret,0
303,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-11-mekIRl,GetResourcePolicy,0
304,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-19-0HEVow,DescribeSecret,0
305,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-5,CreateSecret,0
306,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-12-mwz4gq,DescribeSecret,0
307,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-6,CreateSecret,0
308,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-0-xehWok,GetResourcePolicy,0
309,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-19,CreateSecret,0
310,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-6-fAVH0t,DescribeSecret,0
311,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-1-ywtiPr,DescribeSecret,0
312,arn:aws:iam::123837392027:user/bert-jan,stratus-red-team-retrieve-secret-3,CreateSecret,0
313,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-15-wL771x,DescribeSecret,0
314,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
315,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-5-iugd0p,GetResourcePolicy,0
316,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-9-7ChiHt,DescribeSecret,0
317,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-7-nFvpuv,PutSecretValue,0
318,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-15-wL771x,GetResourcePolicy,0
319,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-9-7ChiHt,GetResourcePolicy,0
320,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-6-fAVH0t,GetResourcePolicy,0
321,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-3-i1OGGG,GetResourcePolicy,0
322,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-13-nFvpuv,DescribeSecret,0
323,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
324,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-14-ZgthLn,PutSecretValue,0
325,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
326,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
327,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-7-nFvpuv,DescribeSecret,0
328,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-1-ywtiPr,PutSecretValue,0
329,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-13-nFvpuv,GetResourcePolicy,0
330,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-7-nFvpuv,GetResourcePolicy,0
331,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-1-ywtiPr,GetResourcePolicy,0
332,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-18-L0CnJd,PutSecretValue,0
333,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
334,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-12-mwz4gq,GetResourcePolicy,0
335,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-8-2aONLk,PutSecretValue,0
336,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-4-xehWok,PutSecretValue,0
337,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
338,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
339,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-19-0HEVow,GetResourcePolicy,0
340,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
341,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
342,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-16-ZgthLn,PutSecretValue,0
343,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-15-wL771x,PutSecretValue,0
344,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
345,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-0-xehWok,PutSecretValue,0
346,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-6-fAVH0t,PutSecretValue,0
347,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-8-2aONLk,GetSecretValue,1
348,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-1-ywtiPr,GetSecretValue,1
349,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-0-xehWok,GetSecretValue,1
350,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-2-agquim,PutSecretValue,0
351,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-16-ZgthLn,GetSecretValue,1
352,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-7-nFvpuv,GetSecretValue,1
353,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-15-wL771x,GetSecretValue,1
354,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
355,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-11-mekIRl,PutSecretValue,0
356,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-17-QaRzei,PutSecretValue,0
357,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-14-ZgthLn,GetSecretValue,1
358,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
359,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-11-mekIRl,GetSecretValue,1
360,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
361,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-4-xehWok,GetSecretValue,1
362,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
363,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
364,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-6-fAVH0t,GetSecretValue,1
365,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-12-mwz4gq,PutSecretValue,0
366,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-9-7ChiHt,PutSecretValue,0
367,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
368,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-13-nFvpuv,GetSecretValue,1
369,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
370,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
371,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
372,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-10-agquim,GetSecretValue,1
373,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
374,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
375,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-3-i1OGGG,GetSecretValue,1
376,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
377,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-18-L0CnJd,GetSecretValue,1
378,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
379,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
380,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-19-0HEVow,PutSecretValue,0
381,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-12-mwz4gq,GetSecretValue,1
382,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
383,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
384,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
385,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
386,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
387,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
388,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
389,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
390,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-2-agquim,GetSecretValue,1
391,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
392,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
393,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
394,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
395,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
396,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-9-7ChiHt,GetSecretValue,1
397,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-13-nFvpuv,PutSecretValue,0
398,arn:aws:iam::123837392027:user/bert-jan,alias/aws/secretsmanager,GenerateDataKey,0
399,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
400,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-17-QaRzei,GetSecretValue,1
401,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-5-iugd0p,PutSecretValue,0
402,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-10-agquim,PutSecretValue,0
403,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
404,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-19-0HEVow,GetSecretValue,1
405,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-5-iugd0p,GetSecretValue,1
406,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-3-i1OGGG,PutSecretValue,0
407,arn:aws:iam::123837392027:user/bert-jan,aws_service,ListSecrets,0
408,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-18-L0CnJd,GetSecretValue,1
409,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
410,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
411,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-16-ZgthLn,GetSecretValue,1
412,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-11-mekIRl,GetSecretValue,1
413,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
414,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
415,arn:aws:iam::123837392027:user/bert-jan,SYMMETRIC_DEFAULT,Decrypt,0
416,arn:aws:iam::123837392027:user/bert-jan,arn:aws:secretsmanager:us-east-1:123837392027:secret:stratus-red-team-retrieve-secret-0-xehWok,GetSecretValue,1
